image,keyIdx,entropy_avg,r_avg,NPCR_pct,UACI_pct
Boats,10,7.999285568015754,0.005522930811736598,99.615478515625,33.43345791685815
House,1,7.999333051677225,0.0044253000336825655,99.60975646972656,33.47725064146753
House,2,7.999249230493298,0.005642709893809613,99.61407979329427,33.481210446825216
House,3,7.999279295245994,0.01021394942150361,99.61026509602864,33.42998828763276
House,4,7.999333070413719,0.006578272327744625,99.61090087890625,33.4563954671224
House,5,7.999285986069025,0.004250482232572072,99.6167500813802,33.455126394633375
House,6,7.999311690349696,0.004997368359862329,99.61458841959636,33.46995733921824
House,7,7.9992859756059005,0.0016043752257205877,99.60365295410156,33.453125299191946
House,8,7.9993553416420555,0.004856724217149075,99.6081034342448,33.42430962456597
House,9,7.999300459449991,0.003382506678298829,99.60136413574219,33.43629724839155
House,10,7.999255317377357,0.0024971044943302846,99.61051940917969,33.42060363370609
Lena,1,7.999346378844234,0.006634559721659963,99.60645039876302,33.42866336598116
Lena,2,7.999333914357618,0.0062711641476127416,99.60314432779948,33.46438189737158
Lena,3,7.999297953423429,0.0023432430279246856,99.60238138834636,33.45396104201772
Lena,4,7.999282132197053,0.004463686660307453,99.61306254069011,33.47406324997447
Lena,5,7.999269954549296,0.0045602988726390955,99.62094624837239,33.43053730484707
Lena,6,7.999332304436513,0.003901098238819201,99.60492451985677,33.48091275084253
Lena,7,7.99932379987904,0.009429931241877588,99.61433410644531,33.535953596526504
Lena,8,7.999238617303533,0.006106223316525224,99.62043762207031,33.436183056800196
Lena,9,7.99926240757695,0.004133896187996484,99.6014912923177,33.49133959003523
Lena,10,7.999337462162386,0.004324614036561293,99.59767659505208,33.44605639089946
Monarch,1,7.9992925856882025,0.009495384008743482,99.60924784342448,33.460167778862846
Monarch,2,7.999286504978002,0.0019871317240233353,99.60784912109375,33.50591622146906
Monarch,3,7.999275477318739,0.008198663089069583,99.61153666178386,33.4477104236877
Monarch,4,7.999299527715074,0.0028952814590083916,99.5989481608073,33.430215174855746
Monarch,5,7.999264337923421,0.003423375347253148,99.6019999186198,33.47725612665314
Monarch,6,7.999245568762426,0.003941924949636344,99.60619608561198,33.47405676748238
Monarch,7,7.999265580972833,0.0025342668184520404,99.60975646972656,33.466190512663395
Monarch,8,7.999300018210953,0.00837158236138269,99.60009256998698,33.50223815519046
Monarch,9,7.999302586571885,0.003208208910090729,99.60721333821614,33.41364941565819
Monarch,10,7.999256473950308,0.003200657839438277,99.60988362630208,33.4432469785603
Pepper,1,7.999286640007017,0.006385104799019957,99.60467020670573,33.45638998193679
Pepper,2,7.9993143105711475,0.006295427616993053,99.60390726725261,33.45489152895859
Pepper,3,7.999283247074909,0.0037649667409700195,99.61611429850261,33.45022662792331
Pepper,4,7.999262395702806,0.0027454381720062957,99.61395263671875,33.5244810814951
Pepper,5,7.99930591609019,0.00979212518846406,99.61471557617188,33.512357325335735
Pepper,6,7.9993622618756435,0.005644123804547825,99.6124267578125,33.4975228901782
Pepper,7,7.999278934083868,0.0038719559018527638,99.6111551920573,33.50401485667509
Pepper,8,7.999282046319961,0.011006883985802489,99.61395263671875,33.466433356789985
Pepper,9,7.9993317816004526,0.0019529665898733405,99.60009256998698,33.433520248512814
Pepper,10,7.999267788530129,0.005053977943112664,99.609375,33.427570816738154
Sailboat,1,7.999314135393742,0.0016768901983343163,99.61484273274739,33.47382788564644
Sailboat,2,7.999317959944687,0.008031182223963198,99.6063232421875,33.438033060310715
Sailboat,3,7.999311444024637,0.003682120239740945,99.61522420247395,33.45086789598652
Sailboat,4,7.999225093360702,0.00416976150200954,99.62704976399739,33.4961351382187
Sailboat,5,7.999346387382746,0.003828369649788433,99.60950215657552,33.49073272904539
Sailboat,6,7.999294713330126,0.0019311233489161606,99.60899353027344,33.44731997820287
Sailboat,7,7.999258444751184,0.005236701974864623,99.61649576822917,33.44310835296032
Sailboat,8,7.999321547699452,0.002100718864683384,99.6167500813802,33.42852922826032
Sailboat,9,7.999244918359953,0.0022661523643663748,99.62056477864583,33.46074222739226
Sailboat,10,7.999322877951624,0.0026305669277168655,99.60734049479167,33.43199686287275
Tiffany,1,7.999315612213049,0.001509311875819027,99.60416158040364,33.46630620021446
Tiffany,2,7.999289392309165,0.01041774065656432,99.59653218587239,33.48316965539471
Tiffany,3,7.9992999495034764,0.004880236612546917,99.609375,33.45647874221303
Tiffany,4,7.999307371808921,0.0041688060301068725,99.60962931315105,33.48371767530254
Tiffany,5,7.999347077827923,0.008369507788375176,99.62158203125,33.428996964996934
Tiffany,6,7.999307065151323,0.002516932276704282,99.60950215657552,33.479624729530485
Tiffany,7,7.999350030840993,0.003561985055972981,99.60861206054688,33.489107618144914
Tiffany,8,7.999350013086098,0.0031807292825805117,99.61509704589844,33.49849925321691
Tiffany,9,7.999281846177635,0.007862534371441824,99.60568745930989,33.4726560505387
Tiffany,10,7.999295825879297,0.005773529157418684,99.61153666178386,33.47784204420701
