image,keyIdx,entropy_avg,r_avg,NPCR_pct,UACI_pct
Lena,6,7.999275628485425,0.004451390295761159,99.62437947591145,33.481918534422235
Lena,7,7.999288965657592,0.0060737673018369355,99.62717692057292,33.43157599954044
Lena,8,7.99936991204889,0.007112915381587998,99.60695902506511,33.480246051464206
Lena,9,7.999291815583459,0.0014326466040382084,99.61484273274739,33.47279916401782
Lena,10,7.999292738524541,0.006357902079753922,99.61026509602864,33.51754381765727
Monarch,1,7.999291446705597,0.001947087759069584,99.63429768880208,33.49717582752502
Monarch,2,7.9993498362697295,0.00536886423328976,99.57275390625,33.478794970543554
Monarch,3,7.999346709050466,0.0042977495442348265,99.59564208984375,33.509082669526144
Monarch,4,7.99930411195088,0.0024296553604941317,99.59831237792969,33.48529940337137
Monarch,5,7.999295615656254,0.005846616506401101,99.60403442382812,33.494744892993005
Monarch,6,7.999277436221523,0.0010598262590895702,99.62005615234375,33.50923974529591
Monarch,7,7.999346767637637,0.0062982673060831855,99.59945678710938,33.48340003319036
Monarch,8,7.999280597808713,0.004421011970170909,99.60378011067708,33.40862698025174
Monarch,9,7.999307630581242,0.0030509101430969553,99.67295328776042,33.35776235543045
Monarch,10,7.999275223423197,0.0015249150710081956,99.61140950520833,33.4778699687883
Pepper,1,7.999260257391221,0.0007841100871869237,99.62437947591145,33.41005063524433
Pepper,2,7.999252064246266,0.0038154347357118386,99.64001973470052,33.32260081970614
Pepper,3,7.9993292425435465,0.0015153968915960598,99.62081909179688,33.47561256558287
Pepper,4,7.999309550438241,0.003910677708205644,99.60556030273438,33.44831080218546
Pepper,5,7.999273997419054,0.004127096922024203,99.61255391438802,33.48731047187756
Pepper,6,7.999294961146734,0.0035919912035431768,99.62259928385417,33.49106333614175
Pepper,7,7.999276873254643,0.008437724656569702,99.6045430501302,33.4658379648246
Pepper,8,7.9992709288223525,0.006291979993536673,99.60492451985677,33.55490940069061
Pepper,9,7.999281757420666,0.006539418822020131,99.53371683756511,33.81775999380872
Pepper,10,7.999284152520708,0.00628819108408725,99.60924784342448,33.479624729530485
Sailboat,1,7.999300676301048,0.007169487729043207,99.5923360188802,33.47951652177798
Sailboat,2,7.999346918955786,0.004290984527469749,99.62781270345052,33.442718406128726
Sailboat,3,7.999263586612213,0.004250919186182489,99.59526062011719,33.479953342013886
Sailboat,4,7.999360142372036,0.0025101539498120075,99.59017435709636,33.44988554910897
Sailboat,5,7.999310048756506,0.005178437100885663,99.58127339680989,33.45271540623085
Sailboat,6,7.9993151121621535,0.002297334372513639,99.61077372233073,33.454956353879446
Sailboat,7,7.999338712700173,0.0066803511065999105,99.61573282877605,33.41955346998826
Sailboat,8,7.99932677503707,0.005905966155024748,99.60543314615886,33.44816968331929
Sailboat,9,7.999286308196859,0.002304749715086907,99.58152770996094,33.72193878772212
Sailboat,10,7.999300840075378,0.006186968806870581,99.61102803548177,33.48442277098014
Tiffany,1,7.999329188373761,0.0029282496225019605,99.58356221516927,33.49252139820772
Tiffany,2,7.999284256436361,0.006215822559929522,99.63124593098958,33.53998171737771
Tiffany,3,7.9992902028569155,0.00280544576105801,99.60479736328125,33.431563533209506
Tiffany,4,7.999234157531546,0.0035813748038867072,99.59042867024739,33.48199233510136
Tiffany,5,7.99929428395492,0.0028662621205047677,99.61496988932292,33.458878261591096
Tiffany,6,7.999299927541107,0.00412032149355204,99.59882100423177,33.457264619715076
Tiffany,7,7.999292101193787,0.01029713740520944,99.61992899576823,33.41855566486034
Tiffany,8,7.9992597494455255,0.0055904383462738365,99.59869384765625,33.456575480941076
Tiffany,9,7.999308592946764,0.0016372694069438252,99.59475199381511,33.280794230941076
Tiffany,10,7.999228499073978,0.00354897561259777,99.59856669108073,33.441625358232486
